venta,hora_id,cliente_id,empleado_id,tienda_id,promocion_id,precio_de_venta_por_unidad,unidades_vendidas,ganancia_por_unidad
2674,5561,65,23,23,1,18.36,11483.212145969499,0.10496323431323386
2675,5814,50,25,34,11,0.047,4377596.744680851,0.9999997715641576
2676,5644,44,26,41,11,0.05,2509131.0,0.9999996014556434
2677,4841,56,20,24,11,0.056,372036.71428571426,0.999997312093238
2678,5411,57,26,36,11,0.05,1636501.0,0.9999993889401839
2679,5225,50,18,46,1,17.59,9594.0,0.10496143422972691
2680,5599,62,28,37,1,15.39,18746.437296946067,0.10496677609992137
2681,5518,54,23,35,1,18.14,13570.61190738699,0.10496464041850599
2682,5237,42,26,33,11,0.053,2318963.2641509436,0.9999995687728153
2683,5393,51,22,26,11,0.05,4067441.0,0.9999997541451738
2684,5543,58,22,34,1,17.8,21269.466011235956,0.10496744033512512
2685,5906,49,28,34,11,0.052,3842837.5384615385,0.9999997397756242
2686,5305,25,22,34,1,18.19,15364.656129741616,0.10496554362259371
2687,5650,45,26,37,1,19.09,1490.101885804086,0.10490192924886395
2688,5871,46,20,32,1,19.91,18686.363636363636,0.10496675809813585
2689,5503,61,26,46,1,16.53,10546.631578947368,0.10496242252452766
2690,5352,54,26,41,11,0.053,740482.1320754717,0.9999986495285211
2691,5047,55,29,40,1,16.14,417.16542750929364,0.10472074319959009
2692,4796,53,19,28,1,15.18,8180.161067193676,0.10495954313452133
2693,5116,53,14,33,11,0.057,1380764.1578947369,0.9999992757633559
2694,6011,51,32,34,11,0.058,3680932.0344827585,0.9999997283296755
2695,4921,45,26,36,1,18.05,8924.249861495846,0.10496061309124982
2696,5510,64,22,34,1,15.05,5134.304318936877,0.1049519303938022
2697,5395,57,34,29,1,18.57,10814.312331717823,0.1049626688897987
2698,5124,55,21,42,1,19.86,4960.226837865055,0.1049512128730347
2699,5530,41,17,30,11,0.046,4306142.304347826,0.9999997677735827
2700,6053,49,29,35,1,15.58,25323.57381258023,0.10496823044726777
2701,5327,57,27,33,1,15.76,2284.459708121827,0.10492642505496405
2702,5647,46,26,33,11,0.043,3238012.627906977,0.9999996911685917
2703,4540,54,26,39,11,0.06,1345717.6666666667,0.9999992569020792
2704,5546,55,25,20,11,0.047,1046266.9574468085,0.999999044220987
2705,5669,40,28,40,1,18.98,9920.858535300316,0.10496179471363713
2706,5591,43,26,32,1,15.46,9674.607050452782,0.10496152539197098
2707,5527,36,25,29,1,17.64,21976.903628117914,0.10496759920446269
2708,5362,62,28,26,1,15.68,22583.231823979593,0.10496772744643662
2709,4766,35,30,39,11,0.059,3692195.9152542376,0.9999997291584675
2710,5955,41,21,28,11,0.058,1183699.2758620689,0.9999991551908324
2711,5339,40,18,43,1,17.0,10752.559705882353,0.1049626131430319
2712,5337,39,21,33,1,17.02,1690.0320211515866,0.10491026303571313
2713,5530,49,30,35,11,0.054,3490445.4444444445,0.9999997135036155
2714,5179,34,27,34,1,18.91,8755.4751454257,0.10496038634977277
2715,4042,26,28,37,11,0.055,2364128.272727273,0.9999995770111074
2716,5490,41,30,37,1,18.77,9942.885455514119,0.10496181815415011
2717,6058,49,24,31,1,17.49,6621.8847913093205,0.1049565233496204
2718,4775,58,23,34,11,0.058,1212156.172413793,0.9999991750237942
2719,5710,50,32,36,1,19.98,11632.56006006006,0.10496335167739408
2720,6090,60,23,36,11,0.053,621576.4716981133,0.9999983911874958
2721,5298,48,28,35,11,0.054,3362658.4074074076,0.9999997026162403
2722,5030,46,34,27,11,0.052,3801674.076923077,0.9999997369579875
2723,5698,41,29,37,1,18.86,7065.326352067869,0.10495751829118131
2724,5366,47,25,37,11,0.052,3620501.0,0.9999997237951322
2725,5785,60,33,38,1,15.64,22312.49040920716,0.10496767104429683
2726,5533,45,27,33,1,16.13,11616.251394916306,0.1049633390081082
2727,5327,60,29,40,1,17.81,4339.258001122966,0.10494818437133992
2728,5090,41,28,29,1,16.47,17042.968731026107,0.10496621641299905
2729,5139,40,31,38,1,19.91,10727.272727272728,0.10496259013016199
2730,5323,34,24,29,11,0.051,2110530.411764706,0.9999995261854582
2731,5335,27,33,30,1,19.73,15200.82589964521,0.10496546998848445
2732,5237,36,24,37,11,0.054,1623408.4074074074,0.9999993840120605
2733,5941,43,29,37,1,15.84,14935.156881313133,0.10496534714872333
2734,5190,55,34,38,1,15.34,16986.32790091265,0.10496619587491696
2735,5667,34,24,38,11,0.05,1484531.0,0.9999993263865827
2736,5105,38,22,31,11,0.05,2552381.0,0.9999996082089625
2737,5668,52,22,36,1,15.4,13274.059090909092,0.10496446760650385
2738,5310,55,17,37,1,15.06,5293.62749003984,0.1049525457392392
2739,4684,61,22,26,1,16.67,13499.235152969404,0.10496459951851346
2740,5354,44,27,34,1,17.96,10155.24109131403,0.10496203892216012
2741,4670,39,27,31,11,0.051,1076951.9803921569,0.9999990714534926
2742,5613,56,26,28,11,0.046,3514272.739130435,0.9999997154461039
2743,5563,45,33,20,1,18.98,22125.532139093782,0.1049676312905621
2744,5370,66,31,27,1,15.75,7538.874285714286,0.10495845154600572
2745,5176,58,26,33,1,18.43,13223.231687466088,0.10496443720944278
2746,5549,47,25,32,1,17.07,3768.334212067956,0.10494451925065758
2747,5925,33,26,46,1,17.22,2051.1245644599308,0.10492119772827942
2748,4965,45,27,29,1,15.13,18173.13681427627,0.10496659945193396
2749,5827,57,29,28,1,17.95,7548.800835654596,0.10495846985602872
2750,5294,37,32,46,12,0.055,6365524.2727272725,0.9607841627898763
2751,5631,28,26,34,11,0.055,3641846.4545454546,0.9999997254140139
2752,5722,67,31,32,1,18.79,6219.106173496541,0.10495549667732798
2753,5732,42,21,42,1,16.01,10146.66614615865,0.10496203018655956
2754,4543,55,20,40,11,0.046,3168479.2608695654,0.9999996843911803
2755,5141,52,21,35,11,0.056,2814411.714285714,0.9999996446859587
2756,5942,55,29,45,1,19.06,11386.811647429171,0.1049631569225328
2757,5290,69,24,49,11,0.046,1396631.4347826086,0.9999992839914847
2758,5426,52,28,38,1,18.65,7857.564611260054,0.10495901628716862
2759,6032,52,20,30,1,16.02,911.7621722846442,0.10485724437798968
2760,5780,61,14,25,1,17.31,24734.425187752746,0.10496813171182537
2761,6183,35,21,38,1,17.81,3615.0039303761932,0.10494333772060484
2762,5406,52,25,31,1,15.93,11015.810106716886,0.10496284644358245
2763,6005,44,24,35,11,0.044,2448887.3636363638,0.9999995916512883
2764,6442,47,27,31,11,0.052,1593202.9230769232,0.9999993723335644
2765,6398,43,20,35,11,0.057,1648413.2807017544,0.999999393356016
2766,6009,44,24,36,12,0.044,6313893.7272727275,0.9607841615556318
2767,5857,61,22,33,11,0.053,1513812.320754717,0.9999993394161308
2768,6014,43,25,42,11,0.059,2798085.745762712,0.9999996426128107
2769,5702,57,28,30,11,0.05,548221.0,0.999998175918106
2770,6750,44,16,37,11,0.047,1944447.8085106383,0.9999994857151755
2771,5675,37,24,36,1,15.26,18488.145478374838,0.10496669786987588
2772,5687,39,29,29,1,19.33,20337.42214174858,0.10496721415268229
2773,5986,37,16,36,11,0.046,3480164.0434782607,0.9999997126572232
2774,5323,49,30,26,11,0.049,2867062.224489796,0.9999996512109185
2775,5303,55,23,46,1,16.18,12251.444684796046,0.10496380752755502
2776,5784,57,25,32,1,15.28,15072.862892670157,0.10496541136163864
2777,5664,65,35,32,1,15.44,12641.986075129535,0.10496407221874289
2778,5880,35,18,32,1,17.94,22939.067447045705,0.10496779955097466
2779,5774,50,24,31,1,16.95,14903.066371681418,0.1049653320142882
2780,5550,38,23,32,12,0.045,7168595.000000001,0.9607841796986252
2781,5980,43,24,23,1,19.02,1814.2355415352263,0.10491451530077005
2782,5884,54,21,47,2,19.96,29522.247995991984,0.09889774884798251
2783,6114,51,28,33,11,0.059,2232916.254237288,0.9999995521551701
2784,5536,48,10,37,11,0.055,4267955.545454546,0.9999997656957789
2785,5956,57,28,19,11,0.041,2167622.951219512,0.9999995386651542
2786,6013,32,26,36,11,0.049,1323735.693877551,0.9999992445621851
2787,5410,55,29,28,11,0.041,4861098.560975609,0.9999997942851832
2788,5986,54,27,26,2,16.97,28618.70359457867,0.09889764308072695
2789,5812,31,23,31,1,15.56,2552.9720437017995,0.10493125797607984
2790,6223,50,15,30,1,19.9,4658.339195979899,0.10494984139860487
2791,6395,41,17,23,1,18.46,14057.130552546045,0.10496490813702003
2792,5575,63,25,35,11,0.047,198958.44680851063,0.9999949738248561
2793,6199,57,28,35,11,0.053,2832934.962264151,0.9999996470091925
2794,6666,21,24,47,1,16.3,1815.719325153374,0.10491456258357273
2795,5952,38,29,36,11,0.044,76682.81818181819,0.9999869592690551
2796,5097,52,24,39,1,16.82,13541.672413793103,0.10496462388769277
2797,5892,48,26,42,12,0.05,5590743.4,0.9607841418727963
2798,5867,58,24,38,1,15.91,25238.042740414832,0.10496821639914562
2799,5840,37,33,34,1,17.64,3694.467120181406,0.1049439622896284
2800,5723,73,32,33,2,17.83,27149.469433538983,0.09889745606383671
2801,5733,61,27,33,1,17.32,11542.36258660508,0.10496328115949222
2802,5807,37,26,35,11,0.041,2728696.1219512196,0.999999633524601
2803,5589,51,27,40,1,17.59,17019.99061967027,0.1049662080975675
2804,5874,57,30,21,1,19.83,9563.924609178015,0.10496139982243852
2805,6258,42,34,37,11,0.054,2079565.8148148148,0.9999995191303911
2806,5888,61,25,33,1,17.46,25809.619988545244,0.10496830851039597
2807,5118,51,23,32,11,0.042,4323572.428571428,0.9999997687097842
2808,6018,57,27,25,1,19.13,14287.605331939363,0.10496502859686795
2809,5753,53,20,40,1,19.57,11448.90316811446,0.10496320691922857
2810,5842,37,35,29,11,0.04,1226288.5,0.9999991845312094
2811,6475,25,25,26,1,15.86,1617.21815889029,0.1049074664666335
2812,5924,43,24,38,1,15.02,9121.37549933422,0.10496086729741656
2813,5941,43,22,26,1,17.89,15630.941866964786,0.1049656600123982
2814,6210,40,19,34,1,17.21,11917.86751888437,0.10496356770750803
2815,6326,47,20,39,1,19.7,3031.969035532995,0.10493775384109001
2816,6245,43,24,29,11,0.058,1201268.2413793104,0.99999916754646
2817,6111,40,24,35,1,17.85,9881.318487394958,0.1049617523739092
2818,5756,44,25,33,11,0.049,3957347.93877551,0.9999997473055149
2819,5244,45,23,32,1,18.8,15986.765957446807,0.10496580948603766
2820,5905,40,30,30,1,16.99,796.9632136550914,0.10484066023135939
2821,5253,63,27,38,1,18.47,12332.960205739038,0.1049638641593987
2822,5909,40,19,33,11,0.041,2259135.1463414636,0.9999995573527323
2823,6343,55,24,30,11,0.044,1121069.1818181819,0.9999991079943894
2824,6032,35,23,32,1,15.1,2013.8158940397352,0.10492024958712365
2825,5345,61,30,30,1,17.95,775.8715877437327,0.10483707962183961
2826,5600,43,25,30,1,18.41,4786.931015752309,0.10495044673960653
2827,5260,52,25,33,12,0.054,6351881.0,0.96078416246568
2828,6088,36,21,32,11,0.056,1535626.0,0.9999993487997728
2829,6438,42,26,48,11,0.049,176990.79591836734,0.9999943499886826
2830,6131,50,31,27,11,0.06,1302242.6666666667,0.9999992320939671
2831,6248,50,27,29,2,16.35,31731.72599388379,0.0988979821119611
2832,6063,62,18,34,1,17.5,24280.702,0.10496805240639254
2833,6195,34,14,33,1,18.03,19808.05185801442,0.10496707621055573
2834,5149,61,20,32,11,0.05,1890151.0,0.9999994709417396
2835,5456,48,28,35,1,16.97,14672.025928108427,0.10496522109749258
2836,5464,50,21,33,2,15.25,30796.59344262295,0.09889788747126704
2837,5984,48,18,29,1,17.73,3117.86491821771,0.10493870765865508
2838,5791,65,24,26,11,0.054,2415084.3333333335,0.9999995859357844
2839,5128,41,19,40,1,18.12,10806.610099337748,0.1049626619714372
2840,6418,61,18,35,11,0.043,3398721.9302325584,0.9999997057717517
2841,5404,55,21,47,1,17.51,14552.996858937748,0.10496516258002248
2842,5445,62,31,32,11,0.044,2146921.4545454546,0.9999995342167745
2843,5619,67,19,25,11,0.045,3507423.2222222225,0.9999997148904091
2844,6681,44,21,30,1,18.33,14782.46917621386,0.10496527455111342
2845,6428,49,29,39,1,18.34,6334.914394765539,0.10495580524164046
2846,5495,47,22,31,11,0.047,3420724.404255319,0.99999970766426
2847,5914,57,24,34,1,19.95,12513.951879699249,0.10496398726329878
2848,6010,53,18,39,1,19.92,4681.87625502008,0.10494995468458947
2849,5422,51,29,32,1,17.26,16613.045770567787,0.10496605701929722
2850,5828,43,22,29,1,16.79,12030.061643835617,0.10496364985205442
2851,5491,48,23,30,1,17.67,5409.540181097906,0.10495297064467472
2852,5910,68,22,30,1,17.88,24083.21196868009,0.10496801695408092
2853,6055,41,28,32,1,15.48,19076.03811369509,0.10496687285112581
2854,6119,56,18,38,11,0.055,3540573.727272727,0.9999997175598994
2855,5810,43,31,37,11,0.057,2229711.526315789,0.9999995515114901
2856,6081,74,21,45,11,0.056,780161.7142857143,0.9999987182144654
2857,5795,56,20,36,1,15.2,1945.082894736842,0.10491840761758901
2858,5831,49,25,30,11,0.06,3116492.666666667,0.999999679126471
2859,5928,46,25,35,11,0.042,5239762.904761905,0.99999980915167
2860,6171,54,28,35,11,0.047,1896426.5319148935,0.9999994726924649
2861,5470,54,24,37,1,18.79,16630.50745077169,0.10496606365376814
2862,5636,46,22,22,12,0.059,4695501.847457628,0.9607841091074653
2863,5374,58,25,29,11,0.056,1143009.9285714286,0.9999991251169609
2864,5268,53,15,35,12,0.051,7428581.000000001,0.9607841843893068
2865,5685,54,33,34,11,0.055,2523128.272727273,0.9999996036666028
2866,5249,49,25,22,11,0.051,1890118.6470588236,0.9999994709326837
2867,5697,42,22,30,1,16.85,22739.21899109792,0.1049677593325995
2868,5797,41,26,34,1,16.19,16292.17387276096,0.10496593257402241
2869,6179,70,19,31,1,15.91,18960.66467630421,0.10496683936698814
2870,5261,68,19,32,1,19.23,13051.82475299012,0.1049643329549997
2871,5689,39,29,34,1,17.28,4591.675347222223,0.10494951423639927
2872,5776,47,19,36,11,0.051,2025824.5294117648,0.9999995063738317
2873,5718,49,28,33,11,0.043,219570.7674418605,0.9999954456596766
2874,6841,45,24,35,11,0.052,3057914.4615384615,0.9999996729797342
2875,5854,64,29,22,11,0.042,3685298.619047619,0.9999997286515685
2876,5796,41,24,32,1,18.97,3200.225092250923,0.10493957413050972
2877,5816,59,30,38,11,0.058,592880.3103448276,0.9999983133189236
2878,5823,51,24,40,1,18.06,12138.573366555926,0.10496372785593057
2879,5458,58,18,32,1,16.71,1939.6822262118492,0.10491825735396884
2880,5844,37,27,31,11,0.05,2612711.0,0.9999996172557929
2881,6164,41,22,42,12,0.055,4865623.545454545,0.9607841162617317
2882,5217,53,26,25,1,16.37,6748.197923029932,0.10495682007459174
2883,5704,38,29,29,1,17.43,8663.03901319564,0.10496025842142187
2884,6591,59,28,36,1,16.48,10993.784587378641,0.10496282735219377
2885,6075,46,21,31,11,0.047,961224.4042553192,0.9999989596602047
2886,5456,47,22,24,2,17.33,27679.702827466823,0.09889752584615978
2887,5375,54,20,35,1,17.95,21202.906406685237,0.10496742484218738
2888,5677,32,23,31,11,0.054,1859519.5185185184,0.999999462226672
2889,5660,43,26,33,1,19.72,9899.965263691685,0.10496177238313194
2890,6257,52,22,37,1,16.73,19316.33980872684,0.10496694130828012
2891,5728,50,21,35,11,0.052,2985847.153846154,0.9999996650866744
2892,5978,71,28,34,11,0.042,2289405.7619047617,0.9999995632054324
2893,5617,56,19,38,11,0.055,1896846.4545454546,0.9999994728091999
2894,5421,42,29,31,1,15.93,25996.826741996236,0.10496833779872453
2895,6032,56,31,35,11,0.042,2825834.333333333,0.9999996461222131
2896,5324,55,19,35,1,19.22,15651.42585848075,0.10496566880162268
2897,5813,35,26,28,11,0.041,791061.9756097561,0.9999987358765421
2898,6404,51,26,29,1,17.49,14851.899942824472,0.10496530774804855
2899,5614,53,24,40,1,19.46,8999.285714285716,0.10496071116755297
2900,5567,46,22,38,1,19.49,8548.351205746538,0.10496009585170499
2901,5716,33,29,39,11,0.046,2558185.782608696,0.999999609097976
2902,5515,59,25,33,1,17.07,17267.25483304042,0.10496629641647263
2903,5575,51,17,30,1,18.02,17618.266370699224,0.10496641753482316
2904,5627,46,30,28,1,15.59,13156.124118024374,0.10496439671634837
2905,5005,60,30,38,1,15.12,104.36871693121694,0.1039665917854574
2906,6060,47,35,31,11,0.059,358212.8644067797,0.9999972083637988
2907,5691,39,33,29,12,0.059,4996929.135593221,0.9607841214505374
2908,5617,59,21,45,1,17.4,20435.223850574712,0.10496723885548138
2909,5637,52,23,33,11,0.048,2443980.1666666665,0.9999995908313768
2910,5700,45,25,37,1,19.25,12938.59792207792,0.10496426257229903
2911,6442,37,24,41,12,0.058,5006451.172413793,0.9607841218162353
2912,5946,33,20,50,1,15.24,1467.4087926509187,0.1049008398130688
2913,5786,63,21,29,11,0.059,1954899.3050847459,0.9999994884647013
2914,4715,58,27,26,11,0.055,966991.9090909091,0.999998965865184
2915,5916,52,20,28,11,0.04,4131276.0,0.9999997579440347
2916,5914,40,21,35,2,19.71,27928.304414003043,0.09889755765142491
2917,5984,47,35,38,11,0.056,933536.7142857143,0.9999989288048508
2918,5391,38,24,33,1,15.83,3172.2160454832597,0.10493928450949476
2919,6099,64,22,26,11,0.056,1339902.7857142857,0.9999992536771991
2920,5982,18,25,33,1,19.54,8607.346212896622,0.10496018001808637
2921,5969,35,21,32,11,0.059,1878280.6610169492,0.9999994675982026
2922,5217,61,24,28,11,0.047,2875607.3829787234,0.9999996522473805
2923,6231,48,27,39,1,15.38,8776.6755526658,0.10496041531050017
2924,6500,43,26,43,11,0.052,116587.53846153847,0.9999914227539821
2925,5928,55,23,35,1,17.97,12774.745130773514,0.10496415851096023
2926,6172,48,26,32,1,15.59,5527.827453495831,0.10495338588374893
2927,6301,45,25,43,11,0.06,1429317.6666666667,0.9999993003654658
2928,5656,61,31,34,11,0.058,1677569.9655172413,0.999999403899676
2929,6612,46,25,35,11,0.046,1904392.3043478262,0.9999994748981091
2930,5643,65,33,36,2,16.05,29717.744548286606,0.09889777088612317
2931,5894,48,24,41,11,0.041,2492525.3902439023,0.9999995988004761
2932,6059,39,23,30,11,0.051,288471.58823529416,0.9999965334541051
2933,5691,48,19,25,11,0.046,5253783.608695652,0.9999998096609845
2934,6120,37,30,42,11,0.04,1859351.0,0.999999462177932
2935,5953,46,26,34,11,0.051,4622353.941176471,0.9999997836600112
2936,5023,36,27,32,11,0.057,2954720.298245614,0.9999996615584897
2937,6140,39,23,41,1,15.15,13845.767656765676,0.10496479414090294
2938,6081,51,23,25,1,17.7,11464.07768361582,0.10496321905554405
2939,4855,63,28,42,1,19.18,17589.755213764336,0.10496640787727465
2940,6037,66,22,38,11,0.057,2223457.1403508773,0.999999550249932
2941,6200,52,17,34,1,15.9,25639.422327044027,0.1049682815119499
2942,5415,42,33,21,11,0.042,3539822.428571428,0.9999997174999536
2943,5379,56,22,40,1,19.6,1561.8941326530612,0.10490516730977317
2944,6646,44,28,30,1,16.27,23978.883220651507,0.1049679979898314
2945,6171,51,26,39,1,18.09,10427.210337202874,0.10496230853244215
2946,6389,56,20,34,11,0.052,223529.84615384616,0.9999955263244833
2947,6252,65,23,39,12,0.058,4640561.344827587,0.9607841066849528
2948,5558,54,32,29,1,15.2,7023.978618421053,0.10495743083080772
2949,5319,52,15,30,11,0.057,96036.08771929824,0.9999895872476301
2950,5443,56,26,39,11,0.06,2806951.0,0.9999996437415545
2951,5289,57,26,37,1,18.32,12056.370633187773,0.10496366889327341
2952,5400,46,25,35,1,15.16,18167.143799472295,0.10496659754645644
2953,5383,42,17,28,11,0.053,2968227.4150943398,0.9999996630985905
2954,5987,49,25,30,2,15.74,34828.33036848793,0.09889825922725136
2955,5232,35,23,26,11,0.06,1072576.0,0.9999990676651351
2956,5784,34,23,28,11,0.047,1310724.4042553192,0.9999992370631104
2957,5958,56,18,40,11,0.046,3880674.9130434785,0.999999742312865
2958,6171,53,19,43,1,15.97,21801.0729492799,0.10496756068100087
2959,5974,49,36,33,2,17.71,30092.300395256916,0.09889781230959203
2960,6110,44,16,22,11,0.053,2435972.6981132077,0.9999995894863679
2961,6403,71,26,28,1,18.74,13352.792422625402,0.10496451423568742
2962,5276,57,16,29,11,0.058,2041837.2068965517,0.9999995102449908
2963,5628,41,19,34,1,16.17,101.35034013605441,0.10393663791656879
2964,5818,50,21,32,11,0.04,4444826.0,0.9999997750193146
2965,5768,59,32,37,1,15.48,8307.415051679587,0.10495973970516129
2966,5634,45,21,29,12,0.056,4926774.035714285,0.9607841187126265
2967,5745,60,25,29,11,0.048,2486657.25,0.999999597853705
2968,5581,48,30,31,1,18.96,15988.18776371308,0.10496581006996067
2969,6295,39,16,32,11,0.059,3294865.4067796613,0.999999696497466
2970,6505,43,25,32,1,18.29,18604.712411153636,0.1049667334439892
2971,5886,58,21,34,1,15.75,14237.540634920635,0.10496500276164604
2972,6639,47,20,39,11,0.06,2044359.3333333335,0.9999995108492017
2973,5766,47,23,39,11,0.048,2790490.5833333335,0.9999996416400736
